in s,C2 in V
5.2032240E-02,-6.62367E-01
5.2032384E-02,-6.36977E-01
5.2032528E-02,-6.09633E-01
5.2032672E-02,-5.84242E-01
5.2032816E-02,-5.58852E-01
5.2032960E-02,-5.27602E-01
5.2033104E-02,-5.04164E-01
5.2033248E-02,-4.80727E-01
5.2033392E-02,-4.61195E-01
5.2033536E-02,-4.35805E-01
5.2033680E-02,-4.08461E-01
5.2033824E-02,-3.92836E-01
5.2033968E-02,-3.73305E-01
5.2034112E-02,-3.53773E-01
5.2034256E-02,-3.30336E-01
5.2034400E-02,-3.14711E-01
5.2034544E-02,-3.02992E-01
5.2034688E-02,-2.75648E-01
5.2034832E-02,-2.63930E-01
5.2034976E-02,-2.61977E-01
5.2035120E-02,-2.42445E-01
5.2035264E-02,-2.32680E-01
5.2035408E-02,-2.19008E-01
5.2035552E-02,-2.07289E-01
5.2035696E-02,-2.05336E-01
5.2035840E-02,-1.87758E-01
5.2035984E-02,-1.87758E-01
5.2036128E-02,-1.77992E-01
5.2036272E-02,-1.72133E-01
5.2036416E-02,-1.70180E-01
5.2036560E-02,-1.64320E-01
5.2036704E-02,-1.64320E-01
5.2036848E-02,-1.56508E-01
5.2036992E-02,-1.38930E-01
5.2037136E-02,-1.48695E-01
5.2037280E-02,-1.38930E-01
5.2037424E-02,-1.31117E-01
5.2037568E-02,-1.29164E-01
5.2037712E-02,-1.13539E-01
5.2037856E-02,-1.05727E-01
5.2038000E-02,-9.98672E-02
5.2038144E-02,-9.79141E-02
5.2038288E-02,-9.01016E-02
5.2038432E-02,-8.61953E-02
5.2038576E-02,-6.66641E-02
5.2038720E-02,-6.27578E-02
5.2038864E-02,-4.71328E-02
5.2039008E-02,-4.51797E-02
5.2039152E-02,-3.54141E-02
5.2039296E-02,-3.15078E-02
5.2039440E-02,-1.39297E-02
5.2039584E-02,-2.57813E-04
5.2039728E-02,1.14609E-02
5.2039872E-02,2.12266E-02
5.2040016E-02,2.12266E-02
5.2040160E-02,3.68516E-02
5.2040304E-02,4.46641E-02
5.2040448E-02,4.85703E-02
5.2040592E-02,5.63828E-02
5.2040736E-02,6.81016E-02
5.2040880E-02,6.02891E-02
5.2041024E-02,7.20078E-02
5.2041168E-02,7.00547E-02
5.2041312E-02,7.39609E-02
5.2041456E-02,6.41953E-02
5.2041600E-02,6.02891E-02
5.2041744E-02,5.83359E-02
5.2041888E-02,5.24766E-02
5.2042032E-02,4.46641E-02
5.2042176E-02,4.07578E-02
5.2042320E-02,1.92734E-02
5.2042464E-02,3.64844E-03
5.2042608E-02,-1.19766E-02
5.2042752E-02,-2.95547E-02
5.2042896E-02,-5.49453E-02
5.2043040E-02,-8.22891E-02
5.2043184E-02,-1.11586E-01
5.2043328E-02,-1.29164E-01
5.2043472E-02,-1.72133E-01
5.2043616E-02,-2.03383E-01
5.2043760E-02,-2.24867E-01
5.2043904E-02,-2.69789E-01
5.2044048E-02,-3.01039E-01
5.2044192E-02,-3.47914E-01
5.2044336E-02,-3.86977E-01
5.2044480E-02,-4.16273E-01
5.2044624E-02,-4.67055E-01
5.2044768E-02,-5.00258E-01
5.2044912E-02,-5.45180E-01
5.2045056E-02,-5.95961E-01
5.2045200E-02,-6.46742E-01
5.2045344E-02,-6.77992E-01
5.2045488E-02,-7.22914E-01
5.2045632E-02,-7.73695E-01
5.2045776E-02,-8.16664E-01
5.2045920E-02,-8.49867E-01
5.2046064E-02,-8.92836E-01
5.2046208E-02,-9.37758E-01
5.2046352E-02,-9.78773E-01
5.2046496E-02,-1.01784E+00
5.2046640E-02,-1.05495E+00
5.2046784E-02,-1.08815E+00
5.2046928E-02,-1.12916E+00
5.2047072E-02,-1.15651E+00
5.2047216E-02,-1.18776E+00
5.2047360E-02,-1.22291E+00
5.2047504E-02,-1.24245E+00
5.2047648E-02,-1.26002E+00
5.2047792E-02,-1.28737E+00
5.2047936E-02,-1.31080E+00
5.2048080E-02,-1.33424E+00
5.2048224E-02,-1.34205E+00
5.2048368E-02,-1.35573E+00
5.2048512E-02,-1.36549E+00
5.2048656E-02,-1.37330E+00
5.2048800E-02,-1.37526E+00
5.2048944E-02,-1.37916E+00
5.2049088E-02,-1.37916E+00
5.2049232E-02,-1.38307E+00
5.2049376E-02,-1.38112E+00
5.2049520E-02,-1.37330E+00
5.2049664E-02,-1.37135E+00
5.2049808E-02,-1.36549E+00
5.2049952E-02,-1.35182E+00
5.2050096E-02,-1.33034E+00
5.2050240E-02,-1.33034E+00
5.2050384E-02,-1.30690E+00
5.2050528E-02,-1.28346E+00
5.2050672E-02,-1.27174E+00
5.2050816E-02,-1.24635E+00
5.2050960E-02,-1.23073E+00
5.2051104E-02,-1.19948E+00
5.2051248E-02,-1.17995E+00
5.2051392E-02,-1.15651E+00
5.2051536E-02,-1.13698E+00
5.2051680E-02,-1.10377E+00
5.2051824E-02,-1.08424E+00
5.2051968E-02,-1.05495E+00
5.2052112E-02,-1.03151E+00
5.2052256E-02,-1.00221E+00
5.2052400E-02,-9.78773E-01
5.2052544E-02,-9.47523E-01
5.2052688E-02,-9.24086E-01
5.2052832E-02,-9.04555E-01
5.2052976E-02,-8.77211E-01
5.2053120E-02,-8.49867E-01
5.2053264E-02,-8.30336E-01
5.2053408E-02,-7.97133E-01
5.2053552E-02,-7.89320E-01
5.2053696E-02,-7.58070E-01
5.2053840E-02,-7.44398E-01
5.2053984E-02,-7.28773E-01
5.2054128E-02,-7.11195E-01
5.2054272E-02,-6.93617E-01
5.2054416E-02,-6.81898E-01
5.2054560E-02,-6.74086E-01
5.2054704E-02,-6.54555E-01
5.2054848E-02,-6.42836E-01
5.2054992E-02,-6.44789E-01
5.2055136E-02,-6.27211E-01
5.2055280E-02,-6.31117E-01
5.2055424E-02,-6.21352E-01
5.2055568E-02,-6.23305E-01
5.2055712E-02,-6.15492E-01
5.2055856E-02,-6.21352E-01
5.2056000E-02,-6.21352E-01
5.2056144E-02,-6.21352E-01
5.2056288E-02,-6.29164E-01
5.2056432E-02,-6.42836E-01
5.2056576E-02,-6.46742E-01
5.2056720E-02,-6.66273E-01
5.2056864E-02,-6.66273E-01
5.2057008E-02,-6.93617E-01
5.2057152E-02,-7.01430E-01
5.2057296E-02,-7.20961E-01
5.2057440E-02,-7.30727E-01
5.2057584E-02,-7.44398E-01
5.2057728E-02,-7.67836E-01
5.2057872E-02,-7.85414E-01
5.2058016E-02,-8.02992E-01
5.2058160E-02,-8.30336E-01
5.2058304E-02,-8.44008E-01
5.2058448E-02,-8.71352E-01
5.2058592E-02,-8.81117E-01
5.2058736E-02,-9.02602E-01
5.2058880E-02,-9.22133E-01
5.2059024E-02,-9.45570E-01
5.2059168E-02,-9.63148E-01
5.2059312E-02,-9.80727E-01
5.2059456E-02,-1.00026E+00
5.2059600E-02,-1.01784E+00
5.2059744E-02,-1.03151E+00
5.2059888E-02,-1.04909E+00
5.2060032E-02,-1.05885E+00
5.2060176E-02,-1.07448E+00
5.2060320E-02,-1.09010E+00
5.2060464E-02,-1.10182E+00
5.2060608E-02,-1.11549E+00
5.2060752E-02,-1.12526E+00
5.2060896E-02,-1.12330E+00
5.2061040E-02,-1.13698E+00
5.2061184E-02,-1.14088E+00
5.2061328E-02,-1.14284E+00
5.2061472E-02,-1.13893E+00
5.2061616E-02,-1.14870E+00
5.2061760E-02,-1.14479E+00
5.2061904E-02,-1.13112E+00
5.2062048E-02,-1.12916E+00
5.2062192E-02,-1.12916E+00
5.2062336E-02,-1.11354E+00
5.2062480E-02,-1.10963E+00
5.2062624E-02,-1.10182E+00
5.2062768E-02,-1.08620E+00
5.2062912E-02,-1.07057E+00
5.2063056E-02,-1.06666E+00
5.2063200E-02,-1.04323E+00
5.2063344E-02,-1.02174E+00
5.2063488E-02,-1.01588E+00
5.2063632E-02,-1.00612E+00
5.2063776E-02,-9.82680E-01
5.2063920E-02,-9.63148E-01
5.2064064E-02,-9.43617E-01
5.2064208E-02,-9.27992E-01
5.2064352E-02,-9.02602E-01
5.2064496E-02,-8.96742E-01
5.2064640E-02,-8.73305E-01
5.2064784E-02,-8.55727E-01
5.2064928E-02,-8.34242E-01
5.2065072E-02,-8.10805E-01
5.2065216E-02,-8.04945E-01
5.2065360E-02,-7.91273E-01
5.2065504E-02,-7.73695E-01
5.2065648E-02,-7.63930E-01
5.2065792E-02,-7.54164E-01
5.2065936E-02,-7.50258E-01
5.2066080E-02,-7.30727E-01
5.2066224E-02,-7.24867E-01
5.2066368E-02,-7.24867E-01
5.2066512E-02,-7.28773E-01
5.2066656E-02,-7.20961E-01
5.2066800E-02,-7.19008E-01
5.2066944E-02,-7.17055E-01
5.2067088E-02,-7.28773E-01
5.2067232E-02,-7.38539E-01
5.2067376E-02,-7.38539E-01
5.2067520E-02,-7.40492E-01
5.2067664E-02,-7.56117E-01
5.2067808E-02,-7.71742E-01
5.2067952E-02,-7.83461E-01
5.2068096E-02,-7.93227E-01
5.2068240E-02,-8.08852E-01
5.2068384E-02,-8.16664E-01
5.2068528E-02,-8.30336E-01
5.2068672E-02,-8.53773E-01
5.2068816E-02,-8.71352E-01
5.2068960E-02,-8.85023E-01
5.2069104E-02,-9.04555E-01
5.2069248E-02,-9.24086E-01
5.2069392E-02,-9.41664E-01
5.2069536E-02,-9.57289E-01
5.2069680E-02,-9.74867E-01
5.2069824E-02,-9.94398E-01
5.2069968E-02,-1.00416E+00
5.2070112E-02,-1.02174E+00
5.2070256E-02,-1.03151E+00
5.2070400E-02,-1.04323E+00
5.2070544E-02,-1.05495E+00
5.2070688E-02,-1.06080E+00
5.2070832E-02,-1.06862E+00
5.2070976E-02,-1.07252E+00
5.2071120E-02,-1.08620E+00
5.2071264E-02,-1.09010E+00
5.2071408E-02,-1.08815E+00
5.2071552E-02,-1.08620E+00
5.2071696E-02,-1.09596E+00
5.2071840E-02,-1.08424E+00
5.2071984E-02,-1.07448E+00
5.2072128E-02,-1.07057E+00
5.2072272E-02,-1.06471E+00
5.2072416E-02,-1.05299E+00
5.2072560E-02,-1.03737E+00
5.2072704E-02,-1.02370E+00
5.2072848E-02,-1.01784E+00
5.2072992E-02,-9.98305E-01
5.2073136E-02,-9.88539E-01
5.2073280E-02,-9.76820E-01
5.2073424E-02,-9.53383E-01
5.2073568E-02,-9.37758E-01
5.2073712E-02,-9.16273E-01
5.2073856E-02,-9.00648E-01
5.2074000E-02,-8.88930E-01
5.2074144E-02,-8.67445E-01
5.2074288E-02,-8.47914E-01
5.2074432E-02,-8.32289E-01
5.2074576E-02,-8.18617E-01
5.2074720E-02,-8.08852E-01
5.2074864E-02,-7.95180E-01
5.2075008E-02,-7.85414E-01
5.2075152E-02,-7.75648E-01
5.2075296E-02,-7.67836E-01
5.2075440E-02,-7.61977E-01
5.2075584E-02,-7.42445E-01
5.2075728E-02,-7.50258E-01
5.2075872E-02,-7.34633E-01
5.2076016E-02,-7.44398E-01
5.2076160E-02,-7.36586E-01
5.2076304E-02,-7.46352E-01
5.2076448E-02,-7.42445E-01
5.2076592E-02,-7.52211E-01
5.2076736E-02,-7.56117E-01
5.2076880E-02,-7.63930E-01
5.2077024E-02,-7.61977E-01
5.2077168E-02,-7.77602E-01
5.2077312E-02,-7.79555E-01
5.2077456E-02,-8.02992E-01
5.2077600E-02,-8.01039E-01
5.2077744E-02,-8.14711E-01
5.2077888E-02,-8.16664E-01
5.2078032E-02,-8.42055E-01
5.2078176E-02,-8.51820E-01
5.2078320E-02,-8.57680E-01
5.2078464E-02,-8.71352E-01
5.2078608E-02,-8.85023E-01
5.2078752E-02,-8.90883E-01
5.2078896E-02,-8.92836E-01
5.2079040E-02,-9.02602E-01
5.2079184E-02,-9.12367E-01
5.2079328E-02,-9.12367E-01
5.2079472E-02,-9.14320E-01
5.2079616E-02,-9.14320E-01
5.2079760E-02,-9.12367E-01
5.2079904E-02,-9.10414E-01
5.2080048E-02,-9.12367E-01
5.2080192E-02,-9.02602E-01
5.2080336E-02,-9.04555E-01
5.2080480E-02,-8.85023E-01
5.2080624E-02,-8.71352E-01
5.2080768E-02,-8.61586E-01
5.2080912E-02,-8.55727E-01
5.2081056E-02,-8.45961E-01
5.2081200E-02,-8.16664E-01
5.2081344E-02,-7.99086E-01
5.2081488E-02,-7.81508E-01
5.2081632E-02,-7.54164E-01
5.2081776E-02,-7.34633E-01
5.2081920E-02,-7.19008E-01
5.2082064E-02,-6.91664E-01
5.2082208E-02,-6.62367E-01
5.2082352E-02,-6.35023E-01
5.2082496E-02,-6.15492E-01
5.2082640E-02,-5.90102E-01
5.2082784E-02,-5.62758E-01
5.2082928E-02,-5.29555E-01
5.2083072E-02,-5.13930E-01
5.2083216E-02,-4.86586E-01
5.2083360E-02,-4.51430E-01
5.2083504E-02,-4.35805E-01
5.2083648E-02,-4.12367E-01
5.2083792E-02,-3.88930E-01
5.2083936E-02,-3.71352E-01
5.2084080E-02,-3.53773E-01
5.2084224E-02,-3.32289E-01
5.2084368E-02,-3.18617E-01
5.2084512E-02,-3.01039E-01
5.2084656E-02,-2.83461E-01
5.2084800E-02,-2.69789E-01
5.2084944E-02,-2.52211E-01
5.2085088E-02,-2.42445E-01
5.2085232E-02,-2.30727E-01
5.2085376E-02,-2.24867E-01
5.2085520E-02,-2.09242E-01
5.2085664E-02,-2.07289E-01
5.2085808E-02,-1.95570E-01
5.2085952E-02,-1.76039E-01
5.2086096E-02,-1.76039E-01
5.2086240E-02,-1.68227E-01
5.2086384E-02,-1.74086E-01
5.2086528E-02,-1.56508E-01
5.2086672E-02,-1.66273E-01
5.2086816E-02,-1.62367E-01
5.2086960E-02,-1.48695E-01
5.2087104E-02,-1.36977E-01
5.2087248E-02,-1.33070E-01
5.2087392E-02,-1.27211E-01
5.2087536E-02,-1.33070E-01
5.2087680E-02,-1.23305E-01
5.2087824E-02,-1.19398E-01
5.2087968E-02,-1.07680E-01
5.2088112E-02,-9.79141E-02
5.2088256E-02,-9.59609E-02
5.2088400E-02,-8.03359E-02
5.2088544E-02,-7.64297E-02
5.2088688E-02,-6.27578E-02
5.2088832E-02,-5.49453E-02
5.2088976E-02,-4.71328E-02
5.2089120E-02,-3.54141E-02
5.2089264E-02,-2.56484E-02
5.2089408E-02,-1.39297E-02
5.2089552E-02,-2.57813E-04
5.2089696E-02,1.34141E-02
5.2089840E-02,1.34141E-02
5.2089984E-02,2.90391E-02
5.2090128E-02,3.48984E-02
5.2090272E-02,5.05234E-02
5.2090416E-02,5.05234E-02
5.2090560E-02,5.83359E-02
5.2090704E-02,6.41953E-02
5.2090848E-02,6.81016E-02
5.2090992E-02,7.00547E-02
5.2091136E-02,7.59141E-02
5.2091280E-02,7.00547E-02
5.2091424E-02,6.41953E-02
5.2091568E-02,6.22422E-02
5.2091712E-02,5.83359E-02
5.2091856E-02,5.44297E-02
5.2092000E-02,4.85703E-02
5.2092144E-02,3.88047E-02
5.2092288E-02,2.31797E-02
5.2092432E-02,9.50781E-03
5.2092576E-02,-1.19766E-02
5.2092720E-02,-3.73672E-02
5.2092864E-02,-4.90859E-02
5.2093008E-02,-8.22891E-02
5.2093152E-02,-9.98672E-02
5.2093296E-02,-1.35023E-01
5.2093440E-02,-1.58461E-01
5.2093584E-02,-1.91664E-01
5.2093728E-02,-2.19008E-01
5.2093872E-02,-2.48305E-01
5.2094016E-02,-2.99086E-01
5.2094160E-02,-3.32289E-01
5.2094304E-02,-3.69398E-01
5.2094448E-02,-4.04555E-01
5.2094592E-02,-4.51430E-01
5.2094736E-02,-4.94398E-01
5.2094880E-02,-5.35414E-01
5.2095024E-02,-5.90102E-01
5.2095168E-02,-6.27211E-01
5.2095312E-02,-6.77992E-01
5.2095456E-02,-7.17055E-01
5.2095600E-02,-7.63930E-01
5.2095744E-02,-7.93227E-01
5.2095888E-02,-8.51820E-01
5.2096032E-02,-8.85023E-01
5.2096176E-02,-9.33852E-01
5.2096320E-02,-9.72914E-01
5.2096464E-02,-1.01393E+00
5.2096608E-02,-1.04127E+00
5.2096752E-02,-1.08620E+00
5.2096896E-02,-1.11549E+00
5.2097040E-02,-1.15065E+00
5.2097184E-02,-1.17604E+00
5.2097328E-02,-1.20534E+00
5.2097472E-02,-1.23073E+00
5.2097616E-02,-1.26588E+00
5.2097760E-02,-1.28346E+00
5.2097904E-02,-1.29909E+00
5.2098048E-02,-1.31862E+00
5.2098192E-02,-1.33229E+00
5.2098336E-02,-1.35573E+00
5.2098480E-02,-1.36159E+00
5.2098624E-02,-1.37916E+00
5.2098768E-02,-1.38502E+00
5.2098912E-02,-1.37916E+00
5.2099056E-02,-1.38502E+00
5.2099200E-02,-1.38698E+00
5.2099344E-02,-1.38307E+00
5.2099488E-02,-1.36940E+00
5.2099632E-02,-1.37721E+00
5.2099776E-02,-1.35182E+00
5.2099920E-02,-1.34987E+00
5.2100064E-02,-1.33424E+00
5.2100208E-02,-1.32252E+00
5.2100352E-02,-1.30690E+00
5.2100496E-02,-1.29323E+00
5.2100640E-02,-1.27565E+00
5.2100784E-02,-1.25221E+00
5.2100928E-02,-1.23073E+00
5.2101072E-02,-1.21120E+00
5.2101216E-02,-1.18971E+00
5.2101360E-02,-1.16823E+00
5.2101504E-02,-1.13698E+00
5.2101648E-02,-1.11549E+00
5.2101792E-02,-1.08424E+00
5.2101936E-02,-1.07252E+00
5.2102080E-02,-1.03151E+00
5.2102224E-02,-1.00416E+00
5.2102368E-02,-9.86586E-01
5.2102512E-02,-9.55336E-01
5.2102656E-02,-9.27992E-01
5.2102800E-02,-9.12367E-01
5.2102944E-02,-8.71352E-01
5.2103088E-02,-8.57680E-01
5.2103232E-02,-8.18617E-01
5.2103376E-02,-8.14711E-01
5.2103520E-02,-7.87367E-01
5.2103664E-02,-7.65883E-01
5.2103808E-02,-7.42445E-01
5.2103952E-02,-7.26820E-01
5.2104096E-02,-7.19008E-01
5.2104240E-02,-6.89711E-01
5.2104384E-02,-6.83852E-01
5.2104528E-02,-6.64320E-01
5.2104672E-02,-6.52602E-01
5.2104816E-02,-6.44789E-01
5.2104960E-02,-6.35023E-01
5.2105104E-02,-6.29164E-01
5.2105248E-02,-6.25258E-01
5.2105392E-02,-6.13539E-01
5.2105536E-02,-6.21352E-01
5.2105680E-02,-6.17445E-01
5.2105824E-02,-6.13539E-01
5.2105968E-02,-6.35023E-01
5.2106112E-02,-6.23305E-01
5.2106256E-02,-6.42836E-01
5.2106400E-02,-6.38930E-01
5.2106544E-02,-6.44789E-01
5.2106688E-02,-6.64320E-01
5.2106832E-02,-6.74086E-01
5.2106976E-02,-6.77992E-01
5.2107120E-02,-6.99477E-01
5.2107264E-02,-7.07289E-01
5.2107408E-02,-7.28773E-01
5.2107552E-02,-7.36586E-01
5.2107696E-02,-7.58070E-01
5.2107840E-02,-7.73695E-01
5.2107984E-02,-8.01039E-01
5.2108128E-02,-8.16664E-01
5.2108272E-02,-8.40102E-01
5.2108416E-02,-8.49867E-01
5.2108560E-02,-8.73305E-01
5.2108704E-02,-9.06508E-01
5.2108848E-02,-9.12367E-01
5.2108992E-02,-9.31898E-01
5.2109136E-02,-9.55336E-01
5.2109280E-02,-9.72914E-01
5.2109424E-02,-9.94398E-01
5.2109568E-02,-1.01002E+00
5.2109712E-02,-1.03346E+00
5.2109856E-02,-1.03932E+00
5.2110000E-02,-1.05495E+00
5.2110144E-02,-1.07448E+00
5.2110288E-02,-1.08815E+00
5.2110432E-02,-1.10768E+00
5.2110576E-02,-1.10768E+00
5.2110720E-02,-1.12135E+00
5.2110864E-02,-1.13112E+00
5.2111008E-02,-1.13698E+00
5.2111152E-02,-1.14088E+00
5.2111296E-02,-1.13698E+00
5.2111440E-02,-1.14479E+00
5.2111584E-02,-1.14284E+00
5.2111728E-02,-1.14479E+00
5.2111872E-02,-1.13698E+00
5.2112016E-02,-1.13307E+00
5.2112160E-02,-1.12526E+00
5.2112304E-02,-1.11745E+00
5.2112448E-02,-1.10377E+00
5.2112592E-02,-1.10182E+00
5.2112736E-02,-1.09010E+00
5.2112880E-02,-1.07252E+00
5.2113024E-02,-1.05885E+00
5.2113168E-02,-1.04127E+00
5.2113312E-02,-1.03346E+00
5.2113456E-02,-1.01979E+00
5.2113600E-02,-9.98305E-01
5.2113744E-02,-9.84633E-01
5.2113888E-02,-9.63148E-01
5.2114032E-02,-9.49477E-01
5.2114176E-02,-9.24086E-01
5.2114320E-02,-9.14320E-01
5.2114464E-02,-8.83070E-01
5.2114608E-02,-8.81117E-01
5.2114752E-02,-8.49867E-01
5.2114896E-02,-8.44008E-01
5.2115040E-02,-8.22523E-01
5.2115184E-02,-8.08852E-01
5.2115328E-02,-7.99086E-01
5.2115472E-02,-7.77602E-01
5.2115616E-02,-7.77602E-01
5.2115760E-02,-7.61977E-01
5.2115904E-02,-7.44398E-01
5.2116048E-02,-7.38539E-01
5.2116192E-02,-7.34633E-01
5.2116336E-02,-7.34633E-01
5.2116480E-02,-7.26820E-01
5.2116624E-02,-7.26820E-01
5.2116768E-02,-7.17055E-01
5.2116912E-02,-7.22914E-01
5.2117056E-02,-7.28773E-01
5.2117200E-02,-7.34633E-01
5.2117344E-02,-7.38539E-01
5.2117488E-02,-7.44398E-01
5.2117632E-02,-7.52211E-01
5.2117776E-02,-7.75648E-01
5.2117920E-02,-7.73695E-01
5.2118064E-02,-7.91273E-01
5.2118208E-02,-8.02992E-01
5.2118352E-02,-8.18617E-01
5.2118496E-02,-8.28383E-01
5.2118640E-02,-8.51820E-01
5.2118784E-02,-8.63539E-01
5.2118928E-02,-8.83070E-01
5.2119072E-02,-9.00648E-01
5.2119216E-02,-9.16273E-01
5.2119360E-02,-9.37758E-01
5.2119504E-02,-9.51430E-01
5.2119648E-02,-9.69008E-01
5.2119792E-02,-9.94398E-01
5.2119936E-02,-1.00807E+00
5.2120080E-02,-1.01588E+00
5.2120224E-02,-1.03151E+00
5.2120368E-02,-1.03932E+00
5.2120512E-02,-1.05299E+00
5.2120656E-02,-1.05885E+00
5.2120800E-02,-1.07252E+00
5.2120944E-02,-1.07643E+00
5.2121088E-02,-1.08034E+00
5.2121232E-02,-1.08424E+00
5.2121376E-02,-1.09401E+00
5.2121520E-02,-1.09205E+00
5.2121664E-02,-1.08815E+00
5.2121808E-02,-1.08229E+00
5.2121952E-02,-1.07252E+00
5.2122096E-02,-1.07057E+00
5.2122240E-02,-1.06276E+00
5.2122384E-02,-1.05104E+00
5.2122528E-02,-1.04518E+00
5.2122672E-02,-1.03737E+00
5.2122816E-02,-1.01979E+00
5.2122960E-02,-1.00807E+00
5.2123104E-02,-9.86586E-01
5.2123248E-02,-9.78773E-01
5.2123392E-02,-9.57289E-01
5.2123536E-02,-9.41664E-01
5.2123680E-02,-9.26039E-01
5.2123824E-02,-9.06508E-01
5.2123968E-02,-8.88930E-01
5.2124112E-02,-8.75258E-01
5.2124256E-02,-8.51820E-01
5.2124400E-02,-8.44008E-01
5.2124544E-02,-8.24477E-01
5.2124688E-02,-8.12758E-01
5.2124832E-02,-7.99086E-01
5.2124976E-02,-7.85414E-01
5.2125120E-02,-7.81508E-01
5.2125264E-02,-7.71742E-01
5.2125408E-02,-7.52211E-01
5.2125552E-02,-7.52211E-01
5.2125696E-02,-7.48305E-01
5.2125840E-02,-7.46352E-01
5.2125984E-02,-7.34633E-01
5.2126128E-02,-7.36586E-01
5.2126272E-02,-7.30727E-01
5.2126416E-02,-7.48305E-01
5.2126560E-02,-7.44398E-01
5.2126704E-02,-7.48305E-01
5.2126848E-02,-7.54164E-01
5.2126992E-02,-7.71742E-01
5.2127136E-02,-7.71742E-01
5.2127280E-02,-7.89320E-01
5.2127424E-02,-7.93227E-01
5.2127568E-02,-8.08852E-01
5.2127712E-02,-8.20570E-01
5.2127856E-02,-8.30336E-01
5.2128000E-02,-8.40102E-01
5.2128144E-02,-8.51820E-01
5.2128288E-02,-8.59633E-01
5.2128432E-02,-8.71352E-01
5.2128576E-02,-8.79164E-01
5.2128720E-02,-8.96742E-01
5.2128864E-02,-8.92836E-01
5.2129008E-02,-9.02602E-01
5.2129152E-02,-9.04555E-01
5.2129296E-02,-9.10414E-01
5.2129440E-02,-9.14320E-01
5.2129584E-02,-9.20180E-01
5.2129728E-02,-9.14320E-01
5.2129872E-02,-9.14320E-01
5.2130016E-02,-9.12367E-01
5.2130160E-02,-9.06508E-01
5.2130304E-02,-9.00648E-01
5.2130448E-02,-8.98695E-01
5.2130592E-02,-8.79164E-01
5.2130736E-02,-8.73305E-01
5.2130880E-02,-8.49867E-01
5.2131024E-02,-8.44008E-01
5.2131168E-02,-8.14711E-01
5.2131312E-02,-7.97133E-01
5.2131456E-02,-7.89320E-01
5.2131600E-02,-7.63930E-01
5.2131744E-02,-7.32680E-01
5.2131888E-02,-7.19008E-01
5.2132032E-02,-6.87758E-01
5.2132176E-02,-6.68227E-01
5.2132320E-02,-6.42836E-01
5.2132464E-02,-6.11586E-01
5.2132608E-02,-5.92055E-01
5.2132752E-02,-5.66664E-01
5.2132896E-02,-5.41273E-01
5.2133040E-02,-5.15883E-01
5.2133184E-02,-4.90492E-01
5.2133328E-02,-4.70961E-01
5.2133472E-02,-4.41664E-01
5.2133616E-02,-4.22133E-01
5.2133760E-02,-3.98695E-01
5.2133904E-02,-3.77211E-01
5.2134048E-02,-3.49867E-01
5.2134192E-02,-3.42055E-01
5.2134336E-02,-3.14711E-01
5.2134480E-02,-3.02992E-01
5.2134624E-02,-2.91273E-01
5.2134768E-02,-2.75648E-01
5.2134912E-02,-2.61977E-01
5.2135056E-02,-2.50258E-01
5.2135200E-02,-2.34633E-01
5.2135344E-02,-2.22914E-01
5.2135488E-02,-2.13148E-01
5.2135632E-02,-1.99477E-01
5.2135776E-02,-1.93617E-01
5.2135920E-02,-1.91664E-01
5.2136064E-02,-1.89711E-01
5.2136208E-02,-1.76039E-01
5.2136352E-02,-1.81898E-01
5.2136496E-02,-1.72133E-01
5.2136640E-02,-1.66273E-01
5.2136784E-02,-1.56508E-01
5.2136928E-02,-1.46742E-01
5.2137072E-02,-1.48695E-01
5.2137216E-02,-1.31117E-01
5.2137360E-02,-1.36977E-01
5.2137504E-02,-1.29164E-01
5.2137648E-02,-1.19398E-01
5.2137792E-02,-1.11586E-01
5.2137936E-02,-1.13539E-01
5.2138080E-02,-1.01820E-01
5.2138224E-02,-9.98672E-02
5.2138368E-02,-7.25234E-02
5.2138512E-02,-7.64297E-02
5.2138656E-02,-6.47109E-02
5.2138800E-02,-5.49453E-02
5.2138944E-02,-5.29922E-02
5.2139088E-02,-4.12734E-02
5.2139232E-02,-2.17422E-02
5.2139376E-02,-1.78359E-02
5.2139520E-02,-6.11719E-03
5.2139664E-02,3.64844E-03
5.2139808E-02,1.53672E-02
5.2139952E-02,1.53672E-02
5.2140096E-02,4.07578E-02
5.2140240E-02,3.48984E-02
5.2140384E-02,5.05234E-02
5.2140528E-02,5.24766E-02
5.2140672E-02,5.83359E-02
5.2140816E-02,6.02891E-02
5.2140960E-02,7.00547E-02
5.2141104E-02,7.00547E-02
5.2141248E-02,7.98203E-02
5.2141392E-02,7.39609E-02
5.2141536E-02,7.39609E-02
5.2141680E-02,5.83359E-02
5.2141824E-02,5.44297E-02
5.2141968E-02,3.88047E-02
5.2142112E-02,3.88047E-02
5.2142256E-02,2.70859E-02
5.2142400E-02,1.73203E-02
5.2142544E-02,-6.11719E-03
5.2142688E-02,-3.15078E-02
5.2142832E-02,-4.71328E-02
5.2142976E-02,-7.05703E-02
5.2143120E-02,-9.79141E-02
5.2143264E-02,-1.23305E-01
5.2143408E-02,-1.52602E-01
5.2143552E-02,-1.77992E-01
5.2143696E-02,-2.13148E-01
5.2143840E-02,-2.54164E-01
5.2143984E-02,-2.87367E-01
5.2144128E-02,-3.28383E-01
5.2144272E-02,-3.59633E-01
5.2144416E-02,-4.06508E-01
